SEASON,PLAYER_ID_combine,TEAM_ABBREVIATION,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_W_SHOES,WEIGHT,WINGSPAN,STANDING_REACH,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS,SPOT_FIFTEEN_CORNER_LEFT,SPOT_FIFTEEN_BREAK_LEFT,SPOT_FIFTEEN_TOP_KEY,SPOT_FIFTEEN_BREAK_RIGHT,SPOT_FIFTEEN_CORNER_RIGHT,SPOT_COLLEGE_CORNER_LEFT,SPOT_COLLEGE_BREAK_LEFT,SPOT_COLLEGE_TOP_KEY,SPOT_COLLEGE_BREAK_RIGHT,SPOT_COLLEGE_CORNER_RIGHT,SPOT_NBA_CORNER_LEFT,SPOT_NBA_BREAK_LEFT,SPOT_NBA_TOP_KEY,SPOT_NBA_BREAK_RIGHT,SPOT_NBA_CORNER_RIGHT,OFF_DRIB_FIFTEEN_BREAK_LEFT,OFF_DRIB_FIFTEEN_TOP_KEY,OFF_DRIB_FIFTEEN_BREAK_RIGHT,OFF_DRIB_COLLEGE_BREAK_LEFT,OFF_DRIB_COLLEGE_TOP_KEY,OFF_DRIB_COLLEGE_BREAK_RIGHT,ON_MOVE_FIFTEEN,ON_MOVE_COLLEGE,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,OREB,PF,PTS,REB,STL,TOV
2017,1628397,MEM,Ivan Rabb,PF,80.75,82.0,219.6,85.5,109.0,6.8,8.75,9.0,28.5,32.5,12.68,3.23,3.35,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.4,2.9,0.0,0.0,0.0,4.2,2.4,0.5660000000000001,1.0,0.8,0.8059999999999999,1.5,1.5,5.6,4.4,0.3,1.0
2017,1628432,PHX,Davon Reed,SG-SF,76.5,77.5,206.2,84.0,102.0,6.5,9.25,9.5,28.5,36.0,11.37,3.21,3.34,12.0,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.1,1.8,1.8,0.5,0.289,3.6,1.0,0.289,0.6,0.4,0.667,0.1,0.8,3.0,1.9,0.5,0.5
2017,1628421,WAS,Devin Robinson,SF,79.0,80.25,189.6,84.75,106.0,3.2,9.25,10.25,35.5,41.5,12.85,3.61,3.23,10.0,,,,,,0.4,0.4,0.8,0.6,0.4,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.33299999999999996,0.0,0.0,0.0,2.0,2.0,2.0,5.0,1.0,0.0
2017,1628424,MEM,Kobi Simmons,PG,75.25,76.5,166.2,78.0,99.0,5.0,8.5,9.5,30.5,38.5,11.15,2.98,3.18,3.0,,,,,,0.4,1.0,0.6,0.4,0.6,0.8,0.8,0.8,0.4,0.2,,,,0.5,0.8333333333333334,0.6666666666666666,,0.5,2.1,0.2,1.1,1.2,0.3,0.282,5.9,2.5,0.423,0.8,0.8,1.0,0.4,1.9,6.1,1.6,0.6,1.4
2017,1628410,IND,Edmond Sumner,PG,76.0,77.75,176.4,81.0,102.5,8.3,8.25,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
2017,1628403,POR,Caleb Swanigan,PF,79.5,80.5,245.6,87.0,108.0,,9.5,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.1,1.4,0.3,0.0,0.125,2.2,0.9,0.4,0.7,0.4,0.667,0.6,1.4,2.3,2.0,0.2,0.7
2017,1628414,LAC,Sindarius Thornwell,SG-SF,75.5,76.75,211.6,82.0,103.0,7.8,8.75,8.75,27.0,30.5,11.48,3.03,3.36,15.0,,,,,,0.8,0.8,0.6,0.6,0.4,0.2,0.6,0.8,0.2,0.6,0.625,0.625,0.375,,,,0.5897435897435898,,0.9,0.3,1.5,0.8,0.3,0.377,3.2,1.4,0.429,1.2,0.8,0.67,0.5,1.7,3.9,1.9,0.7,0.7
2017,1629021,LAL,Moritz Wagner,PF,82.0,83.25,231.2,84.0,108.0,6.7,8.75,10.75,25.5,32.5,12.0,2.98,3.35,,,,,,,0.6,0.6,0.8,1.0,0.4,0.8,0.4,0.8,0.8,0.2,,,,0.5,0.3333333333333333,0.8333333333333334,,0.6111111111111112,0.6,0.3,1.6,1.8,0.5,0.28600000000000003,4.0,1.7,0.415,1.2,1.0,0.8109999999999999,0.4,1.3,4.8,2.0,0.3,0.9
2017,1628476,MIA,Derrick Walton Jr.,PG,71.0,72.75,188.6,74.5,95.0,5.8,8.0,8.5,26.0,32.5,11.28,3.12,3.29,9.0,,,,,,,,,,,1.0,0.4,0.4,0.8,0.8,0.8333333333333334,0.3333333333333333,0.6666666666666666,,,,0.8205128205128205,,1.0,0.2,0.9,1.1,0.4,0.41200000000000003,1.6,0.5,0.32,0.4,0.4,1.0,0.1,0.4,1.8,1.0,0.4,0.1
2017,1629118,DEN,Thomas Welsh,PF-C,83.5,84.5,254.0,84.0,109.5,10.9,9.0,10.5,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.4,0.6,0.3,0.429,1.2,0.6,0.5379999999999999,0.2,0.1,0.5,0.0,0.3,1.6,0.4,0.0,0.1
2017,1628401,SAS,Derrick White,PG,75.25,76.5,189.8,79.5,101.5,6.2,8.25,8.5,31.0,36.5,10.84,2.92,3.08,10.0,,,,,,0.6,0.2,1.0,0.4,0.6,0.8,0.6,0.4,0.4,0.6,0.3333333333333333,0.16666666666666666,0.8333333333333334,,,,0.696969696969697,,0.5,0.2,1.2,0.8,0.5,0.615,1.9,0.9,0.485,1.2,0.8,0.7,0.3,0.5,3.2,1.5,0.2,0.4
2017,1628430,UTA,Nigel Williams-Goss,PG,73.5,75.0,190.2,79.25,99.0,5.6,8.75,9.25,27.5,34.5,10.42,3.08,3.19,10.0,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.1,0.3,0.2,0.0,0.0,0.8,0.1,0.14300000000000002,0.2,0.2,1.0,0.2,0.2,0.4,0.6,0.1,0.2
2017,1628391,MIL,D.J. Wilson,PF,80.75,82.5,234.4,87.0,109.5,6.4,9.25,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.4,0.2,0.1,0.4,0.7,0.4,0.563,0.1,0.0,0.5,0.1,0.3,1.0,0.5,0.1,0.2
2018,1628959,CHI,Rawle Alkins,SG,74.75,76.25,217.4,80.75,99.0,8.9,8.5,10.0,32.5,40.5,11.5,3.09,3.15,10.0,0.4,0.8,0.6,0.8,0.6,,,,,,0.2,0.8,0.6,1.0,0.4,0.5,0.25,0.5,,,,0.7941176470588235,,1.3,0.0,1.5,1.2,0.3,0.25,3.9,1.3,0.33299999999999996,1.2,0.8,0.667,1.1,0.7,3.7,2.6,0.1,0.8
2018,1628960,UTA,Grayson Allen,SG,75.0,76.5,198.0,79.25,97.0,5.55,8.25,10.0,32.5,40.5,10.31,3.04,3.15,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.2,0.5,2.6,0.8,0.32299999999999995,4.7,1.8,0.376,1.6,1.2,0.75,0.1,1.2,5.6,0.6,0.2,0.9
2018,1628961,DAL,Kostas Antetokounmpo,PF,81.0,82.5,194.8,86.25,110.0,5.0,9.25,9.5,29.5,35.0,12.48,3.48,3.21,0.0,0.6,0.4,0.4,0.6,0.6,,,,,,0.4,0.2,0.6,0.6,0.8,0.5,0.25,0.25,,,,0.5,,0.0,0.0,0.5,0.0,0.0,0.0,1.5,0.0,0.0,2.0,1.0,0.5,0.0,0.0,1.0,0.5,1.0,0.5
2018,1628964,ORL,Mohamed Bamba,C,83.25,84.75,225.6,94.0,115.5,6.2,9.75,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,1.4,3.6,1.5,0.4,0.3,5.2,2.5,0.48100000000000004,1.3,0.8,0.5870000000000001,1.4,2.2,6.2,5.0,0.3,0.9
2018,1628966,MIN,Keita Bates-Diop,SG-SF,79.25,80.5,223.8,87.25,106.5,5.35,9.0,8.5,30.5,35.0,11.2,3.28,3.17,11.0,0.4,0.8,1.0,1.0,0.8,,,,,,0.6,0.6,0.2,0.6,0.8,0.25,0.25,0.75,,,,0.6190476190476191,0.2,0.6,0.5,2.2,1.7,0.4,0.25,4.7,2.0,0.423,0.9,0.6,0.643,0.5,1.0,5.0,2.8,0.6,0.5
2018,1628968,IND,Brian Bowen,SG-SF,78.25,79.5,202.0,82.25,103.5,7.6,9.0,10.0,30.5,34.0,11.58,3.33,3.28,0.0,0.4,0.6,0.6,0.6,0.4,,,,,,0.6,0.6,0.4,0.4,0.4,0.75,0.75,0.25,,,,0.5862068965517241,,0.0,0.2,1.2,0.4,0.0,0.0,1.8,0.4,0.222,0.0,0.0,0.0,0.2,0.4,0.8,1.4,0.0,0.2
2018,1628970,CHA,Miles Bridges,SF,77.25,78.75,220.4,81.5,103.5,5.9,9.0,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.6,3.2,2.5,0.8,0.325,6.4,3.0,0.46399999999999997,1.0,0.7,0.753,0.8,1.4,7.5,4.0,0.7,0.6
2018,1628971,DET,Bruce Brown,SG-PG,75.5,77.0,194.6,81.0,98.5,3.75,8.5,8.5,32.5,38.0,11.11,3.44,3.2,17.0,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.5,1.9,1.3,0.3,0.258,4.2,1.7,0.39799999999999996,0.8,0.6,0.75,0.6,2.4,4.3,2.5,0.5,0.6
2018,1628972,WAS,Troy Brown,SF,77.75,78.75,208.0,82.25,105.0,7.05,9.0,9.75,26.0,33.0,11.51,3.29,3.33,5.0,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.1,2.1,1.3,0.4,0.319,4.5,1.9,0.415,0.9,0.6,0.6809999999999999,0.7,1.1,4.8,2.8,0.4,0.6
2018,1628973,DAL,Jalen Brunson,PG,73.0,74.25,198.4,76.0,96.0,6.7,8.25,9.25,29.0,37.0,10.59,3.11,3.15,7.0,,,,,,,,,,,,,,,,,,,,,,,,3.2,0.1,2.0,2.5,0.9,0.348,7.7,3.6,0.467,1.6,1.2,0.725,0.3,1.7,9.3,2.3,0.5,1.2
2018,1628975,MEM,Jevon Carter,PG,72.25,73.5,196.2,76.25,95.0,4.15,9.25,8.5,29.0,36.5,11.04,3.05,3.18,14.0,0.6,0.8,0.6,0.8,0.6,,,,,,1.0,0.6,0.8,0.6,0.6,0.5,0.25,1.0,,,,0.7096774193548387,,1.8,0.3,1.3,2.6,0.9,0.33299999999999996,4.7,1.4,0.303,0.8,0.7,0.813,0.4,1.4,4.4,1.7,0.7,0.8
2018,1628976,CHI,Wendell Carter,C-PF,80.75,82.0,251.4,88.5,109.0,7.85,8.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,1.3,5.0,0.7,0.1,0.188,8.4,4.1,0.485,2.5,2.0,0.795,2.0,3.5,10.3,7.0,0.6,1.5
2018,1628978,MIL,Donte DiVincenzo,SG,75.5,76.5,200.6,78.0,97.5,5.0,8.25,9.0,34.5,42.0,10.72,3.12,3.11,12.0,1.0,1.0,0.8,0.8,1.0,,,,,,0.4,0.4,0.8,0.8,0.6,0.5,0.75,1.0,,,,0.4827586206896552,,1.1,0.2,1.8,3.1,0.8,0.265,4.6,1.9,0.40299999999999997,0.4,0.3,0.75,0.6,1.4,4.9,2.4,0.5,0.7
2018,1628977,OKC,Hamidou Diallo,SG,76.25,78.0,197.0,83.5,103.0,4.45,8.75,9.0,32.5,40.5,10.53,3.14,3.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.2,1.2,0.5,0.1,0.16699999999999998,3.2,1.5,0.455,1.2,0.7,0.61,0.7,1.5,3.7,1.9,0.4,0.5
2018,1628979,MIL,Trevon Duval,PG,73.5,74.5,191.0,80.25,97.5,5.2,8.75,10.0,34.0,41.5,10.93,3.09,3.18,6.0,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.0,0.3,0.3,0.3,1.0,1.0,0.7,0.667,0.0,0.0,0.0,0.0,0.0,1.7,0.3,0.0,0.0
2018,1629035,BOS,Carsen Edwards,PG,70.75,72.0,195.6,78.25,94.5,6.3,8.5,9.25,28.5,34.5,11.59,3.15,3.2,12.0,1.0,0.6,0.6,0.4,0.8,,,,,,0.4,1.0,0.6,0.8,0.6,0.75,0.75,0.25,,,,0.88,,0.6,0.1,1.1,1.9,0.6,0.309,3.2,1.1,0.327,0.4,0.3,0.846,0.2,0.9,3.0,1.2,0.3,0.4
2018,1628980,GSW,Jacob Evans,SG-SF,76.25,77.5,199.6,81.25,102.5,6.5,9.0,9.25,28.0,35.5,11.11,3.14,3.2,8.0,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.1,0.6,0.5,0.1,0.267,1.8,0.6,0.34,0.0,0.0,0.0,0.2,0.9,1.3,0.8,0.2,0.4
2018,1628981,ATL,Bruno Fernando,C,80.75,81.75,233.2,88.25,109.0,5.25,9.5,10.0,29.0,35.0,12.19,3.03,3.23,11.0,,,,,,0.6,0.6,0.8,0.6,0.6,0.8,0.4,0.8,0.6,0.6,0.5,0.25,0.5,0.5,0.5,0.5,0.7,,0.9,0.3,2.3,0.7,0.1,0.135,3.6,1.8,0.518,0.9,0.5,0.569,1.2,1.9,4.3,3.5,0.3,0.8
2018,1628982,ORL,Melvin Frazier,SF-SG,76.5,78.0,198.2,85.75,105.0,7.9,9.5,9.5,31.0,40.5,11.24,3.08,3.08,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.0,0.2,0.6,0.0,0.0,2.1,0.7,0.33299999999999996,0.4,0.1,0.25,0.3,0.6,1.5,0.5,0.1,0.1
2018,1628983,LAC,Shai Gilgeous-Alexander,PG,76.5,78.0,180.0,83.5,104.0,3.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,0.5,2.1,1.7,0.6,0.36700000000000005,8.7,4.2,0.47600000000000003,2.4,1.9,0.8,0.7,2.1,10.8,2.8,1.2,1.7
2018,1628984,CHA,Devonte Graham,PG,72.25,73.5,186.4,78.25,96.0,4.8,8.5,9.5,31.0,37.0,11.28,3.15,3.21,14.0,0.6,0.6,0.4,0.4,0.6,,,,,,0.6,0.6,0.6,0.8,0.4,0.5,0.25,0.75,,,,0.6571428571428571,,2.6,0.0,1.2,2.6,0.7,0.281,4.7,1.6,0.34299999999999997,1.0,0.8,0.7609999999999999,0.2,1.0,4.7,1.4,0.5,0.7
2018,1628985,OKC,Devon Hall,SG,76.25,78.0,206.4,79.75,102.0,8.45,8.5,10.0,25.0,31.0,10.95,3.16,3.27,6.0,0.6,1.0,0.6,1.0,0.6,,,,,,0.8,0.8,0.8,0.6,0.8,0.5,0.75,0.75,0.5,0.75,1.0,0.7352941176470589,,0.6,0.0,0.2,0.4,0.0,0.0,1.0,0.2,0.2,0.8,0.6,0.75,0.0,0.2,1.0,0.2,0.0,0.2
2018,1628987,OKC,Kevin Hervey,PF,78.5,79.75,211.6,87.5,107.0,5.15,9.25,10.25,27.5,32.0,11.28,3.15,3.36,4.0,,,,,,0.6,0.6,0.6,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.25,0.5,0.5,0.75,0.5,0.7777777777777778,,0.1,0.0,0.3,1.1,0.0,0.0,1.6,0.1,0.091,0.0,0.0,0.0,0.0,0.1,0.3,0.3,0.0,0.0
2018,1628988,IND,Aaron Holiday,PG,71.75,72.75,187.0,79.5,97.0,6.4,8.75,8.5,25.5,33.0,10.96,3.22,3.27,,1.0,0.6,0.8,0.6,1.0,,,,,,0.6,1.0,1.0,0.6,0.6,0.0,0.75,0.75,,,,,0.6428571428571429,1.7,0.3,1.2,2.5,0.9,0.33899999999999997,5.2,2.1,0.401,1.0,0.8,0.82,0.1,1.4,5.9,1.3,0.4,0.8
2018,1628989,ATL,Kevin Huerter,SG,78.25,79.25,194.0,79.5,101.5,8.6,8.25,8.5,31.0,38.0,10.89,2.97,3.09,9.0,,,,,,0.6,0.6,0.4,0.6,1.0,0.6,0.8,0.6,1.0,1.0,0.25,0.5,0.25,0.25,0.75,0.75,0.8709677419354839,,2.9,0.3,2.5,4.7,1.8,0.385,8.8,3.7,0.419,0.7,0.5,0.732,0.8,2.1,9.7,3.3,0.9,1.5
2018,1628991,MEM,Jaren Jackson,PF-C,81.75,83.25,236.0,89.25,110.0,7.2,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.4,3.4,2.4,0.9,0.359,10.2,5.1,0.506,3.4,2.6,0.7659999999999999,1.3,3.8,13.8,4.7,0.9,1.7
2018,1628993,IND,Alize Johnson,PF,79.25,80.0,216.6,80.75,103.0,8.1,8.5,9.75,25.0,31.0,11.83,3.28,3.38,8.0,0.2,0.6,1.0,0.2,0.4,,,,,,0.4,0.4,0.4,0.6,0.4,0.5,0.75,0.25,,,,0.5,,0.1,0.2,1.1,0.1,0.1,0.5,1.1,0.3,0.25,0.6,0.3,0.5,0.3,0.5,0.9,1.4,0.1,0.0
2018,1628994,PHX,George King,SF-SG,76.75,78.0,218.6,83.5,101.5,7.25,9.0,10.25,31.0,39.0,10.75,3.08,3.29,15.0,0.8,0.6,0.8,0.8,0.6,,,,,,0.6,0.2,0.8,0.4,0.4,0.5,0.75,0.75,0.5,0.75,0.5,0.6785714285714286,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018,1628995,NYK,Kevin Knox,SF,79.75,81.0,212.6,83.75,108.0,4.95,8.75,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.3,3.7,4.9,1.7,0.34299999999999997,12.2,4.5,0.37,3.0,2.2,0.7170000000000001,0.8,2.3,12.8,4.5,0.6,1.5
2018,1628997,CHA,Caleb Martin,SF-SG,76.75,78.0,195.8,82.0,101.5,7.0,8.5,8.75,29.0,36.5,10.43,2.75,3.26,6.0,0.8,1.0,0.8,0.6,0.4,,,,,,0.2,0.6,0.6,0.6,0.6,0.5,0.25,0.5,0.5,0.5,0.75,0.6896551724137931,,1.3,0.4,1.6,2.1,1.1,0.541,4.7,2.1,0.44,1.2,0.9,0.81,0.6,1.8,6.2,2.1,0.7,0.8
2018,1628998,CHA,Cody Martin,SG-SF,76.75,78.0,188.6,82.25,102.5,5.45,8.5,9.0,29.0,36.5,10.64,3.05,3.09,4.0,0.2,0.6,0.6,0.6,0.4,,,,,,1.0,0.6,0.2,0.8,0.6,0.5,0.75,0.75,0.75,1.0,0.5,0.8260869565217391,,2.0,0.2,2.5,1.6,0.4,0.23399999999999999,4.3,1.9,0.43,1.4,0.9,0.6459999999999999,0.8,1.6,5.0,3.3,0.8,0.9
2018,1628999,MIA,Yante Maten,PF-C,79.25,80.5,246.2,84.5,107.5,8.1,9.25,10.0,27.0,31.5,11.35,3.13,3.17,18.0,0.6,0.6,0.4,0.8,0.4,,,,,,0.8,0.6,0.2,0.6,0.6,0.5,0.375,0.625,,,,0.5925925925925926,,0.0,0.0,1.0,0.5,0.0,0.0,2.0,0.5,0.25,0.0,0.0,0.0,0.5,0.0,1.0,1.5,0.5,0.0
2018,1629001,PHX,DeAnthony Melton,SG-PG,74.25,75.25,193.2,80.5,99.5,5.2,8.5,9.5,31.0,36.5,11.48,3.33,3.23,1.0,0.8,0.6,1.0,0.2,0.2,,,,,,0.8,0.6,0.4,0.4,0.6,0.5,1.0,0.75,,,,0.6206896551724138,,3.2,0.5,2.2,1.9,0.6,0.305,5.1,2.0,0.391,0.6,0.4,0.75,0.5,2.3,5.0,2.7,1.4,1.5
2018,1629002,SAS,Chimezie Metu,PF-C,80.5,81.5,219.6,84.5,108.0,5.05,9.0,9.25,29.5,36.0,11.89,3.25,3.33,5.0,,,,,,0.6,0.4,0.6,0.4,0.6,0.4,0.6,1.0,0.6,0.6,1.0,0.25,0.25,,,,,0.7096774193548387,0.4,0.1,0.9,0.1,0.0,0.0,2.0,0.7,0.32799999999999996,0.6,0.4,0.765,0.3,0.5,1.8,1.2,0.2,0.5
2018,1629003,PHI,Shake Milton,SG-PG,76.5,77.5,207.2,84.75,99.5,6.8,8.75,9.5,30.0,33.0,11.07,3.19,3.25,2.0,,,,,,0.8,0.4,0.6,0.8,0.4,0.4,0.6,0.6,0.8,1.0,0.75,0.5,0.5,0.25,0.5,0.5,0.7142857142857143,,0.9,0.4,1.3,2.2,0.7,0.318,4.4,1.7,0.391,0.4,0.3,0.7140000000000001,0.5,1.5,4.4,1.8,0.4,0.3
2018,1629004,LAL,Sviatoslav Mykhailiuk,SG-SF,78.5,79.75,211.6,76.75,100.0,8.45,8.25,9.5,30.5,37.0,11.25,3.18,3.15,4.0,0.4,0.8,0.4,0.6,1.0,,,,,,0.6,0.8,0.8,0.6,0.8,0.875,0.75,0.625,,,,,,0.8,0.0,0.7,2.2,0.7,0.318,3.4,1.1,0.33299999999999996,0.5,0.3,0.6,0.2,0.6,3.3,0.9,0.3,0.5
2018,1629005,CLE,Malik Newman,SG,74.5,75.25,189.2,77.5,98.5,6.25,8.5,9.5,27.5,33.5,10.9,3.18,3.13,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
2018,1629006,MIN,Josh Okogie,SG,75.0,76.5,210.8,84.0,102.0,5.2,9.0,9.75,33.0,42.0,11.08,3.03,3.04,12.0,0.8,1.0,1.0,1.0,0.8,,,,,,0.6,0.4,0.8,0.8,0.6,0.5,1.0,1.0,,,,0.5161290322580645,,1.2,0.4,2.4,2.9,0.8,0.27899999999999997,6.9,2.6,0.386,2.2,1.6,0.728,0.6,2.2,7.7,2.9,1.2,0.9
2018,1629033,BKN,Theo Pinson,SG-SF,77.0,78.75,211.2,82.75,103.5,7.35,9.0,9.0,27.0,34.0,11.53,3.11,3.22,7.0,0.6,0.8,1.0,0.4,1.0,,,,,,0.4,0.6,0.4,0.6,0.8,0.25,0.25,0.25,,,,0.4857142857142857,,1.2,0.0,1.8,2.6,0.7,0.261,4.1,1.4,0.342,1.2,1.1,0.8640000000000001,0.2,0.8,4.5,2.0,0.3,1.0
2018,1629008,DEN,Michael Porter,SF-PF,81.5,82.75,211.0,84.25,108.5,6.4,8.75,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.4,3.0,2.1,0.9,0.42200000000000004,5.9,2.9,0.495,0.9,0.7,0.767,1.1,1.6,7.5,4.1,0.4,0.7
2018,1629010,LAC,Jerome Robinson,SG,76.0,77.0,188.4,79.25,98.0,6.05,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.1,1.2,1.7,0.5,0.316,3.3,1.3,0.4,0.3,0.2,0.667,0.1,1.4,3.4,1.2,0.3,0.4
2018,1629012,CLE,Collin Sexton,PG,72.5,73.5,183.0,79.25,98.5,5.6,8.25,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.1,2.2,3.6,1.5,0.402,14.7,6.3,0.43,3.1,2.6,0.8390000000000001,0.7,2.3,16.7,2.9,0.5,2.3
2018,1629013,PHI,Landry Shamet,PG,76.0,77.25,188.6,78.75,100.0,4.85,8.0,9.0,31.0,39.5,11.26,3.21,3.11,8.0,0.8,0.8,1.0,0.8,0.8,,,,,,0.8,1.0,0.6,0.6,0.6,0.75,0.75,0.75,,,,0.7428571428571429,,1.1,0.1,1.2,4.5,1.8,0.40399999999999997,6.4,2.8,0.441,1.0,0.8,0.815,0.3,2.0,8.3,1.4,0.4,0.5
2018,1629014,POR,Anfernee Simons,SG-PG,74.25,75.25,183.2,81.25,99.5,7.7,8.75,9.0,32.0,41.5,11.27,3.16,3.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.0,0.5,1.5,0.5,0.345,3.2,1.4,0.444,0.8,0.5,0.563,0.2,0.5,3.8,0.7,0.1,0.6
2018,1629015,PHI,Zhaire Smith,SF-SG,74.75,76.0,198.6,81.75,100.0,6.05,8.75,8.25,33.0,41.5,11.02,3.15,3.05,10.0,,,,,,,,,,,,,,,,,,,,,,,,1.7,0.3,1.7,2.7,1.0,0.375,5.7,2.3,0.41200000000000003,1.3,1.0,0.75,0.5,1.3,6.7,2.2,0.3,1.0
2018,1629034,DAL,Ray Spalding,PF,81.0,82.25,215.4,88.75,109.0,5.55,9.25,9.0,26.0,32.0,11.48,3.2,3.34,12.0,,,,,,0.6,0.6,0.8,0.6,0.8,0.8,0.4,0.8,0.6,0.6,0.25,0.25,0.75,0.25,0.75,0.5,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1629016,ATL,Omari Spellman,PF-C,80.0,81.25,253.8,86.0,107.5,13.75,9.0,9.0,28.5,35.5,12.28,3.35,3.38,8.0,0.8,0.4,0.8,0.6,0.8,,,,,,0.4,0.8,0.6,0.4,0.4,0.75,0.5,0.25,,,,0.6,,1.0,0.5,2.7,2.8,1.0,0.344,5.3,2.1,0.402,1.0,0.7,0.711,1.6,1.5,5.9,4.2,0.6,0.7
2018,1629017,DET,Khyri Thomas,SG,74.5,75.75,198.8,82.5,101.0,6.4,8.75,9.25,30.0,35.0,10.96,3.18,3.18,14.0,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.2,0.6,1.3,0.4,0.28600000000000003,2.7,0.8,0.319,0.4,0.3,0.636,0.2,0.8,2.3,0.8,0.3,0.2
2018,1629018,POR,Gary Trent,SG,76.25,77.75,204.2,80.75,98.0,7.0,8.5,9.5,33.5,39.5,11.37,2.99,3.12,12.0,0.2,0.8,0.8,0.6,0.8,,,,,,0.6,0.6,1.0,0.6,0.4,1.0,0.75,1.0,,,,0.72,,0.3,0.1,0.7,1.4,0.3,0.23800000000000002,3.3,1.1,0.32,0.5,0.2,0.429,0.1,0.3,2.7,0.7,0.1,0.3
2018,1629019,NYK,Allonzo Trier,SG,75.75,77.25,198.0,78.75,98.0,4.95,8.25,10.5,32.0,40.0,11.02,2.97,3.14,11.0,,,,,,1.0,0.8,0.8,1.0,1.0,0.8,0.4,0.8,0.8,0.6,1.0,0.25,0.25,0.5,1.0,1.0,0.7142857142857143,,1.9,0.2,2.6,2.1,0.8,0.39399999999999996,8.1,3.6,0.44799999999999995,3.5,2.8,0.8029999999999999,0.5,1.8,10.9,3.1,0.4,1.8
2018,1629021,LAL,Moritz Wagner,C-PF,82.5,83.5,241.4,84.0,108.0,6.75,9.0,10.75,27.0,34.0,11.48,3.07,3.18,8.0,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.3,1.6,1.8,0.5,0.28600000000000003,4.0,1.7,0.415,1.2,1.0,0.8109999999999999,0.4,1.3,4.8,2.0,0.3,0.9
2018,1629022,SAS,Lonnie Walker,SG,75.75,76.5,196.2,82.25,99.5,5.65,9.0,9.5,31.5,40.0,10.87,2.91,3.06,12.0,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.2,1.0,0.8,0.3,0.385,2.7,0.9,0.348,0.6,0.5,0.8,0.0,0.4,2.6,1.0,0.4,0.2
